Address,City,Council District,County,Date evaluated,Demo Needed,Formatted Address,Inventory Type,Location 1,Market Value,Market Value Year,Neighborhood,Number of Bedrooms,Number of Full Baths,Parcel Number,Postal Code,Potential Use,Property Class,Property Condition,Property Status,School District,Sold Date,Square Footage,State,Structure Square Footage,Zoned As,blockgroup_id,lat,lng,nbh_id,nbh_name,police_division,police_division_id
1309 ASKEW AVE,KANSAS CITY,3rd,Jackson,,N,"1309 Askew Ave, Kansas City, MO 64127, USA",Land Bank,"1309 ASKEW AVE
KANSAS CITY, MO 64127
(39.096718, -94.539993)",11222.0,2012.0,Lykins,,,JA28340100400000000,64127,Affordable Housing,Residential Improved,Structure - fair condition,Disposed,KANSAS CITY MISSOURI 110,10/06/2014,3121.199896,MO,,R-2.5,290950160001,39.0967189,-94.53977990000001,17,Lykins,East,3
8305 Olive,KANSAS CITY,5th,JACKSON,,N,"8305 Olive St, Kansas City, MO 64132, USA",Land Bank,"8305 Olive
KANSAS CITY, MO 64132.0
(38.975641, -94.560309)",27700.0,2019.0,Marlborough Heights/Marlborough Pride,,,JA48110022500000000,64132,,RESIDENTIAL VACANT,Awaiting evaluation,ACQUIRED,CENTER 120,,26146.67,MO,,R-6,290950096002,38.976039,-94.559989,129,Marlborough Heights/Marlborough Pride,Metro,2
4264 E 61ST ST,Kansas City,5th,Jackson,,N,"4264 E 61st St, Kansas City, MO 64130, USA",Land Bank,"4264 E 61ST ST
Kansas City, MO 64130
(39.014638, -94.534411)",36401.0,2015.0,Swope Parkway-Elmwood,,,JA46220125200000000,64130,Affordable Housing,Residential Improved,Structure - fair condition,Disposed,KANSAS CITY MISSOURI 110,01/05/2016,11453.436042,MO,,R-6,290950078021,39.0148663,-94.5344228,116,Swope Parkway-Elmwood,Metro,2
4415 E 47th St,KANSAS CITY,3rd,JACKSON,,N,"4415 E 47th St, Kansas City, MO 64130, USA",Land Bank,"4415 E 47th St
KANSAS CITY, MO 64130.0
(39.040331, -94.532778)",1850.0,2016.0,Vineyard,,,JA31530030600000000,64130,,RESIDENTIAL VACANT,Awaiting evaluation,Disposed,KANSAS CITY MISSOURI 110,08/02/2018,7835.84,MO,,R-2.5,290950171002,39.0401301,-94.5327312,49,Vineyard,East,3
5431 Euclid Ave,KANSAS CITY,5th,JACKSON,,N,"5431 Euclid Ave, Kansas City, MO 64130, USA",Land Bank,"5431 Euclid Ave
KANSAS CITY, MO 64130
(39.027277, -94.562147)",25836.0,2016.0,Blue Hills,,2.0,JA30710271400000000,64130,Affordable Housing,RESIDENTIAL IMPROVED,Structure - fair condition,Disposed,KANSAS CITY MISSOURI 110,08/31/2017,4934.89,MO,,R-6,290950076003,39.0272556,-94.5617777,119,Blue Hills,Metro,2
3341  CHESTNUT AVE,Kansas City,3rd,Jackson,10/24/2014,N,"3341 Chestnut Ave, Kansas City, MO 64128, USA",Land Bank,"3341  CHESTNUT AVE
Kansas City, MO 64128
(39.064823, -94.550791)",34395.0,2014.0,Oak Park Northwest,2.0,1.0,JA28930191800000000,64128,Affordable Housing,Residential Improved,Structure - fair condition,Disposed,KANSAS CITY MISSOURI 110,10/19/2017,4630.409549,MO,1360.0,R-2.5,290950056011,39.0648294,-94.550536,58,Oak Park Northwest,East,3
1929 Prospect Ave,Kansas City,3rd,Jackson,03/21/2014,N,"1929 Prospect Ave, Kansas City, MO 64127, USA",Land Bank,"1929 Prospect Ave
Kansas City, MO 64127
(39.088224, -94.551966)",18033.0,2019.0,Washington Wheatley,,,JA28420211000000000,64127,,Residential Improved,Awaiting evaluation,Reserved,Kansas City Missouri 110,,3890.9962149999997,MO,,B3-2,290950160002,39.088216,-94.5517043,28,Washington Wheatley,East,3
4604 E 27th St,Kansas City,3rd,Jackson,09/18/2014,N,"4604 E 27th St, Kansas City, MO 64127, USA",Land Bank,"4604 E 27th St
Kansas City, MO 64127
(39.076347, -94.529503)",21253.0,2012.0,East Community Team South,,1.0,JA28530281600000000,64127,Affordable Housing,Residential Improved,Structure - fair condition,Disposed,Kansas City Missouri 110,05/21/2019,3006.369826,MO,,B3-2,290950034004,39.0764889,-94.5295496,30,East Community Team South,East,3
5833 E 10TH ST,Kansas City,4th,Jackson,,N,"5833 E 10th St, Kansas City, MO 64126, USA",Land Bank,"5833 E 10TH ST
Kansas City, MO 64127
(39.100316, -94.512889)",20026.0,2018.0,Sheffield,,1.0,JA28120300900000000,64126,,Residential Improved,Structure - fair condition,Disposed,KANSAS CITY MISSOURI 110,09/12/2018,4591.649618,MO,,R-2.5,290950020002,39.1001158,-94.51287909999999,21,Sheffield,East,3
6601 MANCHESTER AVE,KANSAS CITY,5th,JACKSON,,N,"6601 Manchester Ave, Kansas City, MO 64133, USA",Land Bank,"6601 MANCHESTER AVE
KANSAS CITY, MO 64133
(39.004107, -94.496134)",12360.0,2015.0,East Swope Highlands,,,JA45330101100000000,64133,,Residential Vacant,Awaiting evaluation,Disposed,RAYTOWN 150,11/07/2018,3491.854549,MO,,R-7.5,290950175003,39.0040989,-94.49579000000001,134,East Swope Highlands,Metro,2
805 DITMAN AVE,KANSAS CITY,4th,Jackson,06/20/2014,N,"805 Ditman Ave, Kansas City, MO 64125, USA",Land Bank,"805 DITMAN AVE
KANSAS CITY, MO 64125
(39.100373, -94.480804)",21328.0,2012.0,North Blue Ridge,2.0,1.0,JA27310033000000000,64125,Affordable Housing,Residential Improved,Structure - severely distressed,Disposed,KANSAS CITY MISSOURI 110,06/12/2019,5661.953542,MO,780.0,R-2.5,290950155001,39.100384,-94.4805997,22,North Blue Ridge,East,3
5619 E 11TH ST,KANSAS CITY,4th,JACKSON,,N,"5619 E 11th St, Kansas City, MO 64127, USA",Land Bank,"5619 E 11TH ST
KANSAS CITY, MO 64127
(39.098875, -94.515772)",5500.0,2019.0,Sheffield,,,JA28210213700000000,64127,,Residential Vacant,Awaiting evaluation,Acquired,KANSAS CITY MISSOURI 110,,31906.7141667,MO,,R-2.5,290950019002,39.09866,-94.51588269999999,21,Sheffield,East,3
2928 JACKSON AVE,KANSAS CITY,3rd,JACKSON,,N,"2928 Jackson Ave, Kansas City, MO 64128, USA",Land Bank,"2928 JACKSON AVE
KANSAS CITY, MO 64128
(39.071466, -94.534362)",19194.0,2015.0,Ingleside,,1.0,JA28910251700000000,64128,,Residential Improved,Structure - fair condition,Disposed,KANSAS CITY MISSOURI 110,02/13/2019,3807.445104,MO,,R-2.5,290950165002,39.0714997,-94.5346242,63,Ingleside,East,3
2820 Park,KANSAS CITY,3rd,JACKSON,,N,"4600 E 63rd St, Kansas City, MO 64130, USA",KCMHA,"2820 Park
KANSAS CITY, MO 64109.0
(39.074527, -94.556071)",12600.0,2019.0,Key Coalition,,,JA29710072800000000,64130,,RESIDENTIAL VACANT,Awaiting evaluation,Reserved,KANSAS CITY MISSOURI 110,12/18/2017,6542.71,MO,,R-1.5,290950078021,39.0132102,-94.5319489,116,Swope Parkway-Elmwood,Metro,2
3304 E LINWOOD BLVD,KANSAS CITY,3rd,JACKSON,,N,"3304 Linwood Blvd, Kansas City, MO 64128, USA",Land Bank,"3304 E LINWOOD BLVD
KANSAS CITY, MO 64128
(39.067772, -94.544558)",13731.0,2015.0,Santa Fe,,,JA28930082800000000,64128,Commercial Use,Commercial Improved,Structure - fair condition,Disposed,KANSAS CITY MISSOURI 110,06/14/2016,4063.827188,MO,,B1-1,290950056012,39.0680671,-94.5445735,57,Santa Fe,East,3
3436 MONROE AVE,KANSAS CITY,3rd,JACKSON,,N,"3436 Monroe Ave, Kansas City, MO 64128, USA",Land Bank,"3436 MONROE AVE
KANSAS CITY, MO 64128
(39.062714, -94.540519)",20481.0,2015.0,Palestine West And Oak Park Northeast,,,JA28940222300000000,64128,Affordable Housing,Residential Improved,Structure - fair condition,Disposed,KANSAS CITY MISSOURI 110,07/11/2018,4237.475729,MO,,R-2.5,290950057004,39.0627309,-94.5407869,61,Palestine West And Oak Park Northeast,East,3
3929  WABASH AVE,Kansas City,3rd,Jackson,04/01/2015,N,"3929 Wabash Ave, Kansas City, MO 64130, USA",Land Bank,"3929  WABASH AVE
Kansas City, MO 64130
(39.054222, -94.554765)",16220.0,2014.0,Ivanhoe Southeast,2.0,1.0,JA30140011500000000,64130,Affordable Housing,Residential Improved,Structure - fair condition,Disposed,KANSAS CITY MISSOURI 110,03/03/2017,3888.62566,MO,860.0,R-2.5,290950169003,39.0541937,-94.5545247,54,Ivanhoe Southeast,Central,1
3624 South Benton Ave,KANSAS CITY,3rd,JACKSON,,N,"3624 S Benton Ave, Kansas City, MO 64128, USA",Land Bank,"3624 South Benton Ave
KANSAS CITY, MO 64128.0
(39.059369, -94.549922)",19909.0,2016.0,Oak Park Northwest,,1.0,JA31320151600000000,64128,,RESIDENTIAL IMPROVED,Structure - fair condition,Not owned,KANSAS CITY MISSOURI 110,,4905.88,MO,,R-2.5,290950056022,39.0593973,-94.5502539,58,Oak Park Northwest,East,3
7141 Prospect Av,Kansas City,5th,Jackson,,N,"7141 Prospect Ave, Kansas City, MO 64132, USA",Land Bank,"7141 Prospect Av
Kansas City, MO 64132
(38.996545, -94.556975)",10977.0,2013.0,Marlborough Heights/Marlborough Pride,,,JA46430080600000000,64132,Commercial Use,Commercial Improved,Structure - fair condition,Disposed,Kansas City Missouri 110,07/21/2016,4717.0,MO,,B3-2,290950089002,38.9966122,-94.55681799999999,126,Noble And Gregory Ridge,Metro,2
3431 Flora Ave,Kansas City,3rd,Jackson,04/07/2015,N,"3431 Flora Ave, Kansas City, MO 64109, USA",Land Bank,"3431 Flora Ave
Kansas City, MO 64109
(39.063644, -94.565833)",18979.0,2012.0,Linwood Homeowners-Ivanhoe,3.0,1.0,JA29730173300000000,64109,Affordable Housing,Residential Improved,Structure - fair condition,Disposed,Kansas City Missouri 110,12/15/2016,4348.980556,MO,1166.0,R-2.5,290950052001,39.0636338,-94.5655658,52,Linwood Homeowners-Ivanhoe,Central,1
925 Fuller Ave,Kansas City,4th,Jackson,06/20/2014,N,"925 Fuller Ave, Kansas City, MO 64126, USA",Land Bank,"925 Fuller Ave
Kansas City, MO 64126
(39.100121, -94.506419)",20037.0,2012.0,Sheffield,2.0,1.0,JA28120271000000000,64126,Affordable Housing,Residential Improved,Structure - fair condition,Disposed,Kansas City Missouri 110,09/23/2015,3145.9067010000003,MO,816.0,R-2.5,290950020002,39.1000896,-94.50619619999999,21,Sheffield,East,3
2460 Poplar Ave,KANSAS CITY,3rd,JACKSON,,N,"2460 Poplar Ave, Kansas City, MO 64127, USA",Land Bank,"2460 Poplar Ave
KANSAS CITY, MO 64127.0
(39.079959, -94.525683)",2950.0,2019.0,East Community Team South,,,JA28530174800000000,64127,,RESIDENTIAL VACANT,Awaiting evaluation,ACQUIRED,KANSAS CITY MISSOURI 110,,5838.19,MO,,R-2.5,290950034003,39.0799293,-94.525915,30,East Community Team South,East,3
2511 MONTGALL AVE,KANSAS CITY,3rd,JACKSON,,N,"2511 Montgall Ave, Kansas City, MO 64127, USA",Land Bank,"2511 MONTGALL AVE
KANSAS CITY, MO 64127
(39.080171, -94.55117)",11800.0,2015.0,Washington Wheatley,,,JA28430270900000000,64127,,Residential Improved,Structure - severely distressed,Disposed,KANSAS CITY MISSOURI 110,04/17/2018,6874.8453469999995,MO,,R-2.5,290950037001,39.0801638,-94.55097909999999,28,Washington Wheatley,East,3
7700 E 103RD TER,Kansas City,6th,Jackson,,N,"7700 E 103rd Terrace, Kansas City, MO 64134, USA",Land Bank,"7700 E 103RD TER
Kansas City, MO 64132
(38.937031, -94.500401)",61312.0,2015.0,Hickman Mills South,,,JA50930010500000000,64134,Affordable Housing,Residential Improved,Structure - fair condition,Disposed,HICKMAN MILLS 140,09/24/2015,12193.945833,MO,,R-7.5,290950129064,38.9372688,-94.50044,169,Hickman Mills South,South,5
4637 E 38th St,KANSAS CITY,3rd,JACKSON,,N,"4637 E 38th St, Kansas City, MO 64128, USA",Land Bank,"4637 E 38th St
KANSAS CITY, MO 64128.0
(39.055777, -94.529136)",3100.0,2019.0,Knoches Park,,,JA31220241900000000,64128,,RESIDENTIAL VACANT,Awaiting evaluation,ACQUIRED,KANSAS CITY MISSOURI 110,,5542.94,MO,,R-2.5,290950058011,39.055587,-94.52930099999999,64,Knoches Park,East,3
1811 E 81st St,Kansas City,5th,Jackson,,N,"1811 E 81st St, Kansas City, MO 64132, USA",Land Bank,"1811 E 81st St
Kansas City, MO 64132
(38.979918, -94.566199)",7541.0,2012.0,Marlborough Heights/Marlborough Pride,,,JA47740201000000000,64132,Assemblage,Residential Improved,Structure - fair condition,Disposed,Center 120,06/27/2014,4420.6890969999995,MO,,R-6,290950095001,38.9797121,-94.5662218,129,Marlborough Heights/Marlborough Pride,Metro,2
1701 ELMWOOD AVE,KANSAS CITY,3rd,Jackson,06/24/2014,N,"1701 Elmwood Ave, Kansas City, MO 64127, USA",Land Bank,"1701 ELMWOOD AVE
KANSAS CITY, MO 64127
(39.090568, -94.529051)",31610.0,2012.0,East Community Team North,4.0,2.0,JA28520040400000000,64127,Affordable Housing,Residential Improved,Structure - fair condition,Disposed,KANSAS CITY MISSOURI 110,07/24/2018,7102.872083,MO,2065.0,R-2.5,290950023002,39.0906481,-94.5288247,29,East Community Team North,East,3
5026 PARK AVE,Kansas City,3rd,Jackson,12/18/2014,N,"5026 Park Ave, Kansas City, MO 64130, USA",Land Bank,"5026 PARK AVE
Kansas City, MO 64130
(39.034667, -94.558194)",16607.0,2019.0,Blue Hills,2.0,1.0,JA30640311900000000,64130,Affordable Housing,Residential Improved,Structure - fair condition,Reserved,KANSAS CITY MISSOURI 110,,6871.037361,MO,616.0,R-6,290950076001,39.0347012,-94.5584331,119,Blue Hills,Metro,2
5206 E 28TH TER,Kansas City,3rd,Jackson,03/26/2015,N,"5206 E 28th Terrace, Kansas City, MO 64128, USA",Land Bank,"5206 E 28TH TER
Kansas City, MO 64128
(39.073295, -94.52248)",18291.0,2014.0,East Community Team South,2.0,1.0,JA28810091700000000,64128,Affordable Housing,Residential Improved,Structure - fair condition,Disposed,KANSAS CITY MISSOURI 110,05/18/2017,5879.483576,MO,816.0,R-2.5,290950164002,39.0734723,-94.52250219999999,30,East Community Team South,East,3
3712 E 39TH ST,Kansas City,3rd,Jackson,03/13/2015,N,"3712 E 39th St, Kansas City, MO 64128, USA",Land Bank,"3712 E 39TH ST
Kansas City, MO 64128
(39.054991, -94.540255)",19129.0,2014.0,Palestine West And Oak Park Northeast,3.0,1.0,JA31310271600000000,64128,Affordable Housing,Commercial Improved,Structure - fair condition,Disposed,KANSAS CITY MISSOURI 110,12/21/2017,5083.688611,MO,960.0,B1-1,290950057003,39.055233,-94.5403439,61,Palestine West And Oak Park Northeast,East,3
714 DITMAN AVE,KANSAS CITY,4th,Jackson,,N,"714 Ditman Ave, Kansas City, MO 64125, USA",Land Bank,"714 DITMAN AVE
KANSAS CITY, MO 64125
(39.101121, -94.480762)",26297.0,2012.0,North Blue Ridge,,1.0,JA27310045200000000,64125,Affordable Housing,Residential Improved,Structure - fair condition,Disposed,KANSAS CITY MISSOURI 110,09/26/2018,43960.020625,MO,,R-2.5,290950155001,39.1010911,-94.4809343,22,North Blue Ridge,East,3
5642 MICHIGAN AVE,Kansas City,5th,Jackson,12/18/2014,N,"5642 Michigan Ave, Kansas City, MO 64130, USA",Land Bank,"5642 MICHIGAN AVE
Kansas City, MO 64130
(39.023506, -94.563538)",32906.0,2014.0,Blue Hills,,1.0,JA30740091700000000,64130,Affordable Housing,Residential Improved,Structure - fair condition,Disposed,KANSAS CITY MISSOURI 110,09/05/2017,4559.81559,MO,,R-6,290950080001,39.0235207,-94.56375229999999,119,Blue Hills,Metro,2
2508 E 46TH ST,Kansas City,3rd,Jackson,01/07/2015,N,"2508 E 46th St, Kansas City, MO 64130, USA",Land Bank,"2508 E 46TH ST
Kansas City, MO 64130
(39.04284, -94.554954)",15265.0,2014.0,Ivanhoe Southeast,3.0,1.0,JA30610171800000000,64130,Affordable Housing,Residential Improved,Structure - fair condition,Disposed,KANSAS CITY MISSOURI 110,11/07/2018,2267.287569,MO,,R-2.5,290950063002,39.0430475,-94.55488729999999,54,Ivanhoe Southeast,Central,1
4919 OLIVE,KANSAS CITY,3rd,Jackson,,N,"4919 Olive St, Kansas City, MO 64130, USA",KCMHA,"4919 OLIVE
KANSAS CITY, MP 64130
(39.036691, -94.556914)",2293.0,2016.0,,,,JA30640201100000000,64130,Affordable Housing,Residential Improved,Structure - severely distressed,Reserved,,,5390.0,MP,,R-6,290950076001,39.0366349,-94.5565986,119,Blue Hills,Metro,2
1701 E 55TH ST,KANSAS CITY,5th,Jackson,,N,"1701 E 55th St, Kansas City, MO 64110, USA",Land Bank,"1701 E 55TH ST
KANSAS CITY, MO 64110
(39.026872, -94.565486)",38000.0,2012.0,Blue Hills,,,JA30730010500000000,64110,Side Yard,Residential Vacant,Structure - severely distressed,Disposed,KANSAS CITY MISSOURI 110,01/15/2016,5030.508715,MO,,R-6,290950081001,39.0266654,-94.5654449,119,Blue Hills,Metro,2
4144 BROOKLYN AVE,Kansas City,3rd,Jackson,,N,"4144 Brooklyn Ave, Kansas City, MO 64130, USA",KCMHA,"4144 BROOKLYN AVE
Kansas City, MO 64130.0
(39.050333, -94.558511)",16676.0,2019.0,Ivanhoe Southeast,,1.0,30-140-21-20-00-0-00-000,64130,,Residential Improved,Structure - severely distressed,Acquired,KANSAS CITY MISSOURI 110,,6878.980486,MO,,R-2.5,290950169003,39.0503838,-94.55872529999999,54,Ivanhoe Southeast,Central,1
2323 CHESTNUT AVE,Kansas City,3rd,Jackson,12/04/2015,N,"2323 Chestnut Ave, Kansas City, MO 64127, USA",Land Bank,"2323 CHESTNUT AVE
Kansas City, MO 64127
(39.083503, -94.549872)",1274.0,2015.0,Washington Wheatley,3.0,1.0,JA28430060700000000,64127,Affordable Housing,Residential Improved,Structure - fair condition,Disposed,KANSAS CITY MISSOURI 110,12/13/2017,3003.1745140000003,MO,1440.0,R-2.5,290950037001,39.0835348,-94.54965969999999,28,Washington Wheatley,East,3
5159  SWOPE PKWY,Kansas City,5th,Jackson,03/17/2015,N,"5159 Swope Pkwy, Kansas City, MO 64130, USA",Land Bank,"5159  SWOPE PKWY
Kansas City, MO 64130
(39.031158, -94.542297)",28883.0,2014.0,North Town Fork Creek,4.0,2.0,JA31910054400000000,64130,Affordable Housing,Residential Improved,Structure - fair condition,Disposed,KANSAS CITY MISSOURI 110,06/10/2019,15036.502361,MO,855.0,R-1.5,290950078023,39.0312292,-94.5419249,118,North Town Fork Creek,Metro,2
3237  PARK AVE,Kansas City,3rd,Jackson,09/19/2014,N,"3237 Park Ave, Kansas City, MO 64109, USA",Land Bank,"3237  PARK AVE
Kansas City, MO 64109
(39.066504, -94.556472)",15109.0,2014.0,Key Coalition,,1.0,JA29740141200000000,64109,Affordable Housing,Residential Improved,Structure - fair condition,Disposed,KANSAS CITY MISSOURI 110,08/18/2017,3784.7159030000003,MO,,R-1.5,290950054001,39.066478,-94.5561767,56,Key Coalition,Central,1
344 OAKLEY AVE,KANSAS CITY,4th,JACKSON,10/05/2016,N,"344 Oakley Ave, Kansas City, MO 64123, USA",Land Bank,"344 OAKLEY AVE
KANSAS CITY, MO 64123
(39.108972, -94.516539)",29513.0,2015.0,South Indian Mound,3.0,1.0,JA13840301800000000,64123,Affordable Housing,Residential Improved,Structure - fair condition,Disposed,KANSAS CITY MISSOURI 110,02/13/2019,5022.636424,MO,1450.0,R-2.5,290950006002,39.10898570000001,-94.5168147,20,South Indian Mound,East,3
2525 Benton Blvd,KANSAS CITY,3rd,JACKSON,,N,"2525 Benton Blvd, Kansas City, MO 64127, USA",Land Bank,"2525 Benton Blvd
KANSAS CITY, MO 64127.0
(39.079629, -94.54889)",1702.0,2016.0,Washington Wheatley,,,JA28430291100000000,64127,,RESIDENTIAL VACANT,Awaiting evaluation,Disposed,KANSAS CITY MISSOURI 110,04/10/2019,5677.38,MO,,R-1.5,290950037001,39.079628,-94.54850599999999,28,Washington Wheatley,East,3
3328 GARFIELD AVE,KANSAS CITY,3rd,Jackson,08/14/2014,Y,"3328 Garfield Ave, Kansas City, MO 64109, USA",Land Bank,"3328 GARFIELD AVE
KANSAS CITY, MO 64109
(39.065288, -94.558869)",23651.0,2012.0,Key Coalition,3.0,1.0,JA29740222400000000,64109,Affordable Housing,Residential Improved,Structure - severely distressed,Disposed,KANSAS CITY MISSOURI 110,10/07/2015,5110.72066,MO,1756.0,R-2.5,290950054001,39.0653576,-94.55912819999999,56,Key Coalition,Central,1
4609 E 30TH ST,Kansas City,3rd,Jackson,,N,"4609 E 30th St, Kansas City, MO 64128, USA",Land Bank,"4609 E 30TH ST
Kansas City, MO 64128
(39.070902, -94.529306)",2870.0,2019.0,Knoches Park,,,JA28820300200000000,64128,Side Yard,Residential Improved,Structure - fair condition,Acquired,KANSAS CITY MISSOURI 110,,2148.568785,MO,400.0,R-2.5,290950164001,39.0708162,-94.529285,64,Knoches Park,East,3
NO ADDRESS ASSIGNED BY CITY,KANSAS CITY,3rd,JACKSON,,N,"Kansas City, MO, USA",Land Bank,,3350.0,2019.0,Washington Wheatley,,,JA28430323202000000,64130,,Residential Vacant,Awaiting evaluation,Acquired,KANSAS CITY MISSOURI 110,,1000.36548611,MO,,R-2.5,290950159001,39.0997265,-94.5785667,4,CBD Downtown,Central,1
4614  AGNES AVE,Kansas City,3rd,Jackson,03/27/2015,N,"4614 Agnes Ave, Kansas City, MO 64130, USA",Land Bank,"4614  AGNES AVE
Kansas City, MO 64130
(39.042045, -94.550131)",22454.0,2014.0,Oak Park Southwest,3.0,2.0,JA31420262600000000,64130,Affordable Housing,Residential Improved,Structure - fair condition,Disposed,KANSAS CITY MISSOURI 110,05/29/2019,3913.263576,MO,1248.0,R-2.5,290950061003,39.042045,-94.55037480000001,59,Oak Park Southwest,East,3
5006 E 27th ST,KANSAS CITY,3RD,JACKSON,,N,"5006 E 27th St, Kansas City, MO 64127, USA",LAND BANK,"5006 E 27th ST
KANSAS CITY, MO 64130
(39.076205, -94.524394)",9908.0,2019.0,East Community Team South,,1.0,28-540-19-17-00-0-00-000,64127,,Residential Improved,Structure - severely distressed,ACQUIRED,KANSAS CITY MISSOURI 110,,4763.92,MO,,B3-2,290950034002,39.0764101,-94.5244664,30,East Community Team South,East,3
5001 Chelsea Ave,KANSAS CITY,5th,JACKSON,,N,"5001 N Chelsea Ave, Kansas City, MO 64119, USA",Land Bank,"5001 Chelsea Ave
KANSAS CITY, MO 64130.0
(39.033749, -94.528085)",49800.0,2019.0,Swope Parkway-Elmwood,,,JA31530140100000000,64119,,COMMERCIAL VACANT,Awaiting evaluation,Reserved,KANSAS CITY MISSOURI 110,,62639.16,MO,,M1-5,290470209015,39.1851562,-94.52213979999999,201,Glenhaven,Shoal Creek,6
3812 BENTON BLVD,Kansas City,3rd,Jackson,12/02/2014,N,"3812 Benton Blvd, Kansas City, MO 64128, USA",Land Bank,"3812 BENTON BLVD
Kansas City, MO 64128
(39.056538, -94.546653)",32368.0,2014.0,Oak Park Northwest,,1.0,JA31320283500000000,64128,Affordable Housing,Residential Improved,Structure - severely distressed,Disposed,KANSAS CITY MISSOURI 110,03/22/2017,4623.65309,MO,,R-2.5,290950056021,39.0565167,-94.5470309,58,Oak Park Northwest,East,3
3322 E 24TH ST,Kansas City,3rd,Jackson,12/09/2015,N,"3322 E 24th St, Kansas City, MO 64127, USA",Land Bank,"3322 E 24TH ST
Kansas City, MO 64127
(39.082802, -94.543255)",15709.0,2015.0,Washington Wheatley,3.0,1.0,JA28430012400000000,64127,Affordable Housing,Residential Improved,Structure - fair condition,Disposed,KANSAS CITY MISSOURI 110,05/09/2019,3020.7145140000002,MO,1076.0,B4-2,290950037001,39.0829856,-94.5431636,28,Washington Wheatley,East,3
5068 Glenside Ct,Kansas City,5th,Jackson,,N,"5068 Glenside Ct, Kansas City, MO 64129, USA",Land Bank,"5068 Glenside Ct
Kansas City, MO 64129
(39.033641, -94.512012)",41550.0,2012.0,Eastwood Hills West,,,JA31630071400000000,64129,,Residential Improved,Structure - fair condition,Disposed,Raytown 150,11/25/2013,10448.730243,MO,,R-7.5,290950163002,39.0335335,-94.51207389999999,47,Eastwood Hills West,Metro,2
4416 ELMWOOD AVE,KANSAS CITY,3rd,JACKSON,,N,"4416 Elmwood Ave, Kansas City, MO 64130, USA",Land Bank,"4416 ELMWOOD AVE
KANSAS CITY, MO 64130
(39.044937, -94.531052)",3900.0,2019.0,Vineyard Northwest,,,JA31520102200000000,64130,,Residential Vacant,Awaiting evaluation,Acquired,KANSAS CITY MISSOURI 110,,4610.37125,MO,,R-2.5,290950171004,39.044946,-94.5313819,48,Vineyard Northwest,East,3
6217 INDIANA AVE,KANSAS CITY,5th,Jackson,01/20/2014,N,"6217 Indiana Ave, Kansas City, MO 64130, USA",Land Bank,"6217 INDIANA AVE
KANSAS CITY, MO 64130
(39.013152, -94.546804)",15484.0,2012.0,South Town Fork Creek,2.0,1.0,JA46310091900000000,64130,Affordable Housing,Residential Improved,Structure - fair condition,Disposed,KANSAS CITY MISSOURI 110,07/22/2019,5068.648472,MO,,R-2.5,290950079005,39.013129,-94.546407,117,South Town Fork Creek,Metro,2
8012 OLIVE ST,KANSAS CITY,5th,JACKSON,,N,"8012 Olive St, Kansas City, MO 64132, USA",Land Bank,"8012 OLIVE ST
KANSAS CITY, MO 64132
(38.981466, -94.560301)",15912.0,2015.0,Marlborough Heights/Marlborough Pride,,,JA47740113100000000,64132,Affordable Housing,Residential Improved,Awaiting evaluation,Disposed,CENTER 120,04/03/2017,7447.075243000001,MO,,R-6,290950090001,38.9909231,-94.5595749,127,East Meyer 7,Metro,2
2708 INDIANA AVE,KANSAS CITY,3rd,JACKSON,,N,"2708 Indiana Ave, Kansas City, MO 64128, USA",Land Bank,"2708 INDIANA AVE
KANSAS CITY, MO 64128
(39.076451, -94.543294)",20736.0,2015.0,Santa Fe,3.0,1.0,JA28920014200000000,64128,Affordable Housing,Residential Improved,Structure - severely distressed,Disposed,KANSAS CITY MISSOURI 110,08/17/2017,4453.524722,MO,,B3-2,290950038001,39.0763908,-94.5436649,57,Santa Fe,East,3
5340 EUCLID AVE,KANSAS CITY,5th,Jackson,01/14/2014,N,"5340 Euclid Ave, Kansas City, MO 64130, USA",Land Bank,"5340 EUCLID AVE
KANSAS CITY, MO 64130
(39.028898, -94.56201)",23136.0,2012.0,Blue Hills,4.0,1.0,JA30710231900000000,64130,Affordable Housing,Residential Improved,Structure - fair condition,Disposed,KANSAS CITY MISSOURI 110,10/08/2015,5153.75309,MO,1260.0,R-6,290950076003,39.02894209999999,-94.5623016,119,Blue Hills,Metro,2
3211 E 33RD ST,KANSAS CITY,3rd,Jackson,04/16/2014,N,"3211 E 33rd St, Kansas City, MO 64128, USA",KCMHA,"3211 E 33RD ST
KANSAS CITY, MO 64128
(39.065998, -94.545512)",25543.0,2019.0,Oak Park Northwest,2.0,1.0,JA28930230200000000,64128,Affordable Housing,Residential Improved,Structure - fair condition,Acquired,KANSAS CITY MISSOURI 110,08/18/2016,2334.983264,MO,1391.0,R-2.5,290950056012,39.0658393,-94.54545979999999,58,Oak Park Northwest,East,3
2539 MICHIGAN AVE,KANSAS CITY,3rd,JACKSON,,N,"2539 Michigan Ave, Kansas City, MO 64127, USA",KCMHA,"2539 MICHIGAN AVE
KANSAS CITY, MO 64127
(39.079545, -94.56048)",8450.0,2019.0,Wendell Phillips,,,JA29640221900000000,64127,,Residential Vacant,Awaiting evaluation,Reserved,KANSAS CITY MISSOURI 110,09/13/2016,4937.016076,MO,,R-1.5,290950166001,39.079551,-94.560193,27,Wendell Phillips,Central,1
